Word	product	level
Swoo_1284	UPF0246 protein Swoo_1284	0
Swoo_1329	UPF0235 protein Swoo_1329	0
Swoo_1337	UPF0301 protein Swoo_1337	0
Swoo_1444	UPF0178 protein Swoo_1444	0
Swoo_1731	UPF0317 protein Swoo_1731	0
Swoo_1794	Nucleoid-associated protein Swoo_1794	0
Swoo_1808	UPF0227 protein Swoo_1808	0
Swoo_1821	UPF0434 protein Swoo_1821	0
Swoo_1973	UPF0176 protein Swoo_1973	0
Swoo_2055	UPF0502 protein Swoo_2055	0
Swoo_2115	YcgL domain-containing protein Swoo_2115	0
Swoo_2117	UPF0260 protein Swoo_2117	0
Swoo_2786	UPF0352 protein Swoo_2786	0
Swoo_3646	UPF0234 protein Swoo_3646	0
Swoo_3713	UPF0250 protein Swoo_3713	0
Swoo_4243	UPF0042 nucleotide-binding protein Swoo_4243	0
Swoo_4561	UPF0758 protein Swoo_4561	0
Swoo_4618	UPF0761 membrane protein Swoo_4618	0
Swoo_4889	UPF0597 protein Swoo_4889	0
TRQ2_0163	UPF0145 protein TRQ2_0163	0
TRQ2_0469	Probable transcriptional regulatory protein TRQ2_0469	0
TRQ2_0596	UPF0313 protein TRQ2_0596	0
TRQ2_0695	UPF0102 protein TRQ2_0695	0
TRQ2_0860	MEMO1 family protein TRQ2_0860	0
TRQ2_1124	UPF0042 nucleotide-binding protein TRQ2_1124	0
TRQ2_1144	UPF0296 protein TRQ2_1144	0
TRQ2_1219	Maf-like protein TRQ2_1219	0
TRQ2_1826	UPF0272 protein TRQ2_1826	0
Tellurite	Tellurite resistance protein TehA	2
Tellurium	Tellurium resistance protein TerC	2
Tery_0163	Maf-like protein Tery_0163	0
Tery_0733	UPF0102 protein Tery_0733	0
Tery_0938	UPF0182 protein Tery_0938	0
Tery_1229	UPF0367 protein Tery_1229	0
Tery_1476	UPF0061 protein Tery_1476	0
Tery_1555	UPF0284 protein Tery_1555	0
Tery_2125	Probable transcriptional regulatory protein Tery_2125	0
Tery_2667	UPF0758 protein Tery_2667	0
Tery_2743	UPF0234 protein Tery_2743	0
Tery_2835	UPF0296 protein Tery_2835	0
Tery_3795	UPF0145 protein Tery_3795	0
Tery_3973	UPF0754 membrane protein Tery_3973	0
Tery_4385	UPF0182 protein Tery_4385	0
Tgr7_0100	UPF0758 protein Tgr7_0100	0
Tgr7_0722	UPF0042 nucleotide-binding protein Tgr7_0722	0
Tgr7_0887	UPF0260 protein Tgr7_0887	0
Tgr7_1192	UPF0061 protein Tgr7_1192	0
Tgr7_1196	UPF0234 protein Tgr7_1196	0
Tgr7_1374	UPF0434 protein Tgr7_1374	0
Tgr7_2237	Probable transcriptional regulatory protein Tgr7_2237	0
Tgr7_2500	UPF0391 membrane protein Tgr7_2500	0
Tgr7_2584	UPF0178 protein Tgr7_2584	0
Tgr7_2910	UPF0301 protein Tgr7_2910	0
Tgr7_3126	YcgL domain-containing protein Tgr7_3126	0
Threonine	Threonine efflux protein	2
Tlet_0523	UPF0042 nucleotide-binding protein Tlet_0523	0
Tlet_0667	UPF0102 protein Tlet_0667	0
Tlet_0999	Nucleoid-associated protein Tlet_0999	0
Tlet_1011	Probable transcriptional regulatory protein Tlet_1011	0
Tlet_1264	UPF0145 protein Tlet_1264	0
Tlet_1629	UPF0296 protein Tlet_1629	0
Tmel_0100	UPF0296 protein Tmel_0100	0
Tmel_0214	Maf-like protein Tmel_0214	0
Tmel_0542	Nucleoid-associated protein Tmel_0542	0
Tmel_0985	Probable transcriptional regulatory protein Tmel_0985	0
Tmel_1007	UPF0597 protein Tmel_1007	0
Tmel_1129	UPF0145 protein Tmel_1129	0
Tmel_1373	UPF0042 nucleotide-binding protein Tmel_1373	0
Tmel_1854	UPF0348 protein Tmel_1854	0
Tola_0183	UPF0758 protein Tola_0183	0
Tola_0192	UPF0345 protein Tola_0192	0
Tola_0461	UPF0761 membrane protein Tola_0461	0
Tola_0683	UPF0061 protein Tola_0683	0
Tola_0795	UPF0234 protein Tola_0795	0
Tola_0962	UPF0235 protein Tola_0962	0
Tola_0968	UPF0246 protein Tola_0968	0
Tola_1474	UPF0114 protein Tola_1474	0
Tola_1858	UPF0271 protein Tola_1858	0
Tola_2181	UPF0115 protein Tola_2181	0
Tola_2216	Nucleoid-associated protein Tola_2216	0
Tola_2233	UPF0434 protein Tola_2233	0
Tola_2714	Probable transcriptional regulatory protein Tola_2714	0
Tola_2809	UPF0178 protein Tola_2809	0
Tola_2941	UPF0042 nucleotide-binding protein Tola_2941	0
Tpau_2998	Uncharacterized protein Tpau_2998	0
Tpet_0165	UPF0145 protein Tpet_0165	0
Tpet_0244	Nucleoid-associated protein Tpet_0244	0
Tpet_0454	Probable transcriptional regulatory protein Tpet_0454	0
Tpet_0582	UPF0313 protein Tpet_0582	0
Tpet_0671	UPF0102 protein Tpet_0671	0
Tpet_0837	MEMO1 family protein Tpet_0837	0
Tpet_0986	UPF0296 protein Tpet_0986	0
Tpet_1006	UPF0042 nucleotide-binding protein Tpet_1006	0
Tpet_1235	UPF0758 protein Tpet_1235	0
Tpet_1236	Maf-like protein Tpet_1236	0
Tpet_1279	UPF0348 protein Tpet_1279	0
Tpet_1783	UPF0272 protein Tpet_1783	0
Transport	Transport ATP-binding protein AarD	2
Trehalase	Trehalase	2
Trehalose	Trehalose import ATP-binding protein SugC	2
Twitching	Twitching mobility protein	2
Tylactone	Tylactone mycaminosyltransferase	2
UPA3_0088	Nucleoid-associated protein UPA3_0088	0
UPA3_0148	UPF0122 protein UPA3_0148	0
UPA3_0273	UPF0154 protein UPA3_0273	0
UPA3_0303	Probable transcriptional regulatory protein UPA3_0303	0
Universal	Universal stress protein A	2
VS_II0189	UPF0397 protein VS_II0189	0
VS_II0351	UPF0265 protein VS_II0351	0
VS_II0353	UPF0502 protein VS_II0353	0
VS_II0881	UPF0319 protein VS_II0881	0
VS_II1404	UPF0176 protein VS_II1404	0
VS_II1412	UPF0345 protein VS_II1412	0
VS_II1504	Probable transcriptional regulatory protein VS_II1504	0
Veis_0342	UPF0060 membrane protein Veis_0342	0
Veis_0630	UPF0102 protein Veis_0630	0
Veis_1053	UPF0042 nucleotide-binding protein Veis_1053	0
Veis_1517	UPF0301 protein Veis_1517	0
Veis_1654	UPF0758 protein Veis_1654	0
Veis_2102	UPF0502 protein Veis_2102	0
Veis_3464	UPF0234 protein Veis_3464	0
Veis_3782	UPF0761 membrane protein Veis_3782	0
Veis_4238	Probable transcriptional regulatory protein Veis_4238	0
Veis_4744	UPF0317 protein Veis_4744	0
Veis_4789	UPF0246 protein Veis_4789	0
Violacein	Violacein biosynthesis protein VioB	2
Virulence	Virulence factor EsxA	2
Xaut_1232	UPF0262 protein Xaut_1232	0
Xaut_1380	UPF0060 membrane protein Xaut_1380	0
Xaut_1503	UPF0317 protein Xaut_1503	0
Xaut_1725	UPF0391 membrane protein Xaut_1725	0
Xaut_2594	UPF0301 protein Xaut_2594	0
Xaut_3062	Probable transcriptional regulatory protein Xaut_3062	0
YPO1064.1	UPF0253 protein YPO1064.1/y3113/YP_2785	0
YPTS_0028	UPF0761 membrane protein YPTS_0028	0
YPTS_0048	UPF0758 protein YPTS_0048	0
YPTS_0528	UPF0213 protein YPTS_0528	0
YPTS_0536	UPF0306 protein YPTS_0536	0
YPTS_0599	UPF0391 membrane protein YPTS_0599	0
YPTS_0629	UPF0246 protein YPTS_0629	0
YPTS_0747	UPF0231 protein YPTS_0747	0
YPTS_0944	UPF0255 protein YPTS_0944	0
YPTS_0953	UPF0345 protein YPTS_0953	0
YPTS_0987	UPF0234 protein YPTS_0987	0
YPTS_1036	Nucleoid-associated protein YPTS_1036	0
YPTS_1150	UPF0250 protein YPTS_1150	0
YPTS_1292	UPF0194 membrane protein YPTS_1292	0
YPTS_1389	UPF0352 protein YPTS_1389	0
YPTS_1390	Nucleoid-associated protein YPTS_1390	0
YPTS_1454	Putative transport protein YPTS_1454	0
YPTS_1506	Uncharacterized MFS-type transporter YPTS_1506	0
YPTS_1526	UPF0434 protein YPTS_1526	0
YPTS_1566	UPF0319 protein YPTS_1566	0
YPTS_1639	UPF0299 membrane protein YPTS_1639	0
YPTS_1683	UPF0265 protein YPTS_1683	0
YPTS_1754	UPF0266 membrane protein YPTS_1754	0
YPTS_1774	UPF0181 protein YPTS_1774	0
YPTS_1778	UPF0267 protein YPTS_1778	0
YPTS_2082	UPF0502 protein YPTS_2082	0
YPTS_2097	Probable transcriptional regulatory protein YPTS_2097	0
YPTS_2123	YcgL domain-containing protein YPTS_2123	0
YPTS_2126	UPF0260 protein YPTS_2126	0
YPTS_2141	UPF0229 protein YPTS_2141	0
YPTS_2164	UPF0225 protein YPTS_2164	0
YPTS_2193	UPF0259 membrane protein YPTS_2193	0
YPTS_2265	UPF0482 protein YPTS_2265/YPTS_2268	0
YPTS_2268	UPF0482 protein YPTS_2265/YPTS_2268	0
YPTS_2311	UPF0312 protein YPTS_2311	0
YPTS_2342	UPF0283 membrane protein YPTS_2342	0
YPTS_2396	UPF0061 protein YPTS_2396	0
YPTS_2532	UPF0227 protein YPTS_2532	0
YPTS_2579	UPF0176 protein YPTS_2579	0
YPTS_2661	UPF0303 protein YPTS_2661	0
YPTS_2685	5'-deoxynucleotidase YPTS_2685	0
YPTS_2689	UPF0304 protein YPTS_2689	0
YPTS_2690	UPF0208 membrane protein YPTS_2690	0
YPTS_2857	UPF0178 protein YPTS_2857	0
YPTS_2881	UPF0370 protein YPTS_2881	0
YPTS_2884	UPF0756 membrane protein YPTS_2884	0
YPTS_3021	UPF0271 protein YPTS_3021	0
YPTS_3043	UPF0249 protein YPTS_3043	0
YPTS_3102	UPF0253 protein YPTS_3102	0
YPTS_3127	UPF0325 protein YPTS_3127	0
YPTS_3318	UPF0149 protein YPTS_3318	0
YPTS_3341	UPF0301 protein YPTS_3341	0
YPTS_3679	UPF0102 protein YPTS_3679	0
YPTS_3715	UPF0042 nucleotide-binding protein YPTS_3715	0
YPTS_3728	UPF0307 protein YPTS_3728	0
YPTS_3917	UPF0270 protein YPTS_3917	0
YPTS_4123	Putative transport protein YPTS_4123	0
accessory	Multidrug efflux pump accessory protein AcrZ	2
activated	Acid-activated urea channel	2
activator	AhcY transcriptional activator HvrB	2
adherence	Uro-adherence factor A	2
aliphatic	Putative aliphatic sulfonates-binding protein	2
anchoring	Cellulosome-anchoring protein	2
ancillary	Glutathione-regulated potassium-efflux system ancillary protein KefF	2
antigenic	Outer membrane antigenic lipoprotein B	2
antitoxin	Persistence and stress-resistance antitoxin PasI	2
apparatus	Photosynthetic apparatus regulatory protein RegA	2
arsenical	Putative arsenical pump membrane protein	2
attaching	Putative attaching and effacing protein homolog	2
autolysin	Bifunctional autolysin	2
autolysis	Dispase autolysis-inducing protein	2
b100_1169	Probable transcriptional regulatory protein xcc-b100_1169	0
b100_1273	UPF0060 membrane protein xcc-b100_1273	0
b100_1354	UPF0042 nucleotide-binding protein xcc-b100_1354	0
b100_1413	UPF0301 protein xcc-b100_1413	0
b100_1557	UPF0307 protein xcc-b100_1557	0
b100_1894	UPF0061 protein xcc-b100_1894	0
b100_2387	UPF0176 protein xcc-b100_2387	0
b100_3358	Nucleoid-associated protein xcc-b100_3358	0
b100_3490	UPF0761 membrane protein xcc-b100_3490	0
b100_3645	UPF0102 protein xcc-b100_3645	0
b100_3818	UPF0234 protein xcc-b100_3818	0
b100_4189	YcgL domain-containing protein xcc-b100_4189	0
b100_4348	UPF0502 protein xcc-b100_4348	0
biopterin	Folate-biopterin transporter	2
cbdbA1046	Maf-like protein cbdbA1046	0
cbdbA1230	UPF0235 protein cbdbA1230	0
cbdbA1256	UPF0234 protein cbdbA1256	0
cbdbA1711	UPF0145 protein cbdbA1711	0
cellulose	Putative cellulose synthesis regulatory protein	2
chaperone	Acid stress chaperone HdeA	2
component	Botulinum neurotoxin type C1 non-toxic component	2
conjugase	Agropine synthesis conjugase	2
connector	Probable two-component-system connector protein AriR	2
cytolytic	Type-1Ab cytolytic delta-endotoxin	2
defective	Putative defective replication initiation protein	2
degrading	Autoinducer 2-degrading protein LsrG	2
dependent	ATP-dependent protease	2
diffusion	Glucose facilitated diffusion protein	2
dismutase	Chlorite dismutase	2
disulfide	Probable disulfide bond formation protein D	2
endolyase	Chondroitin sulfate ABC endolyase	2
endotoxin	Type-1Ab cytolytic delta-endotoxin	2
energized	K(+)-insensitive pyrophosphate-energized proton pump	2
enhancing	Beta-barrel assembly-enhancing protease	2
enterocin	Bacteriocin enterocin-P	2
epidermin	Lantibiotic epidermin	2
epilancin	Lantibiotic epilancin	2
exchanger	Uncharacterized Na(+)/H(+) exchanger MT2345	2
exclusion	Phage T7 exclusion protein	2
extrusion	Nitrite extrusion protein	2
flagellum	Probable flagellum biosynthesis repressor protein FlbT	2
formation	Disulfide bond formation protein	2
gingipain	Lys-gingipain	2
glutamine	ABC transporter glutamine-binding protein GlnH	2
glycanase	"Endo-1,3-1,4-beta-glycanase EglC"	2
hemopexin	Heme/hemopexin transporter protein HuxB	2
inducible	DNA-damage-inducible protein D	2
inhibitor	Alpha-amylase inhibitor Haim-2	2
initiator	Chromosomal replication initiator protein DnaA	2
inorganic	Low-affinity inorganic phosphate transporter	2
insertase	Membrane protein insertase MisCA	2
insertion	Iron-sulfur cluster insertion protein ErpA	2
integrity	DNA integrity scanning protein DisA	2
inverting	Pilin gene-inverting protein	2
llmg_0128	Nucleoid-associated protein llmg_0128	0
llmg_0150	UPF0297 protein llmg_0150	0
llmg_0152	UPF0473 protein llmg_0152	0
llmg_0241	UPF0348 protein llmg_0241	0
llmg_0242	Probable transcriptional regulatory protein llmg_0242	0
llmg_0304	UPF0356 protein llmg_0304	0
llmg_0343	UPF0397 protein llmg_0343	0
llmg_0465	UPF0340 protein llmg_0465	0
llmg_0513	UPF0398 protein llmg_0513	0
llmg_0515	UPF0223 protein llmg_0515	0
llmg_1069	UPF0122 protein llmg_1069	0
llmg_1186	UPF0154 protein llmg_1186	0
llmg_1287	UPF0176 protein llmg_1287	0
llmg_1475	UPF0291 protein llmg_1475	0
llmg_1515	UPF0758 protein llmg_1515	0
llmg_1550	UPF0374 protein llmg_1550	0
llmg_1557	UPF0042 nucleotide-binding protein llmg_1557	0
llmg_1573	Uncharacterized protein llmg_1573	0
llmg_1581	UPF0210 protein llmg_1581	0
llmg_1596	UPF0145 protein llmg_1596	0
llmg_1936	UPF0637 protein llmg_1936	0
llmg_2010	UPF0213 protein llmg_2010	0
llmg_2280	UPF0346 protein llmg_2280	0
llmg_2431	Uncharacterized protein llmg_2431	0
magnesium	Putative magnesium transporter YhiD	2
manganese	Photosystem II manganese-stabilizing polypeptide	2
mechanism	Carbon dioxide concentrating mechanism protein CcmL	2
modulator	Hha toxicity modulator TomB	2
molecular	Cytadherence high molecular weight protein 1	2
occlusion	Nucleoid occlusion factor SlmA	2
oxidation	Fatty acid oxidation complex subunit alpha	2
pRhico085	UPF0335 protein pRhico085	0
packaging	DNA-packaging protein NU1 homolog	2
partition	Chromosome partition protein MukB	2
peptidase	C5a peptidase	2
pheromone	Competence pheromone	2
phosphate	Glycerol-3-phosphate transporter	2
phosphite	Probable phosphite transport system-binding protein HtxB	2
piliation	Probable type IV piliation system protein DR_0774	2
potassium	Cyclic nucleotide-gated potassium channel RHE_CH03180	2
potential	High-potential iron-sulfur protein	2
precursor	Nosiheptide precursor	2
principal	RNA polymerase principal sigma factor HrdA	2
promoting	Resuscitation-promoting factor Rpf	2
radiation	Desiccation/radiation resistance protein DR_1769	2
recycling	Ribosome-recycling factor	2
reduction	Double-strand break reduction protein	2
reductive	"2,5-dichlorohydroquinone reductive dechlorinase"	2
regulated	Glutathione-regulated potassium-efflux system ancillary protein KefF	2
regulator	Accessory gene regulator A	2
releasing	Lipoprotein-releasing system ATP-binding protein LolD	2
repressed	Light-repressed protein A	2
repressor	Arabinose metabolism transcriptional repressor	2
resistant	Solvent-resistant pump membrane transporter SrpB	2
ribosomal	30S ribosomal protein S1	2
secondary	Mg(2+)/citrate complex secondary transporter	2
secretion	Alkaline protease secretion ATP-binding protein AprD	2
sensitive	Chloramphenicol-sensitive protein RarD	2
sequences	Transposase for insertion sequences IS1326/IS1353	2
serogroup	"Fimbrial assembly protein, serogroup E1"	2
serotypes	RTX-I toxin determinant A from serotypes 1/9	2
signaling	Heterocyst inhibition-signaling peptide	2
silencing	Ribosomal silencing factor RsfS	2
stability	Plasmid stability protein StbB	2
substance	Aggregation substance	2
substrate	Manganese ABC transporter substrate-binding lipoprotein	2
syc0041_c	UPF0061 protein syc0041_c	0
syc0451_d	UPF0754 membrane protein syc0451_d	0
syc0519_c	UPF0296 protein syc0519_c	0
syc0529_d	Probable transcriptional regulatory protein syc0529_d	0
syc0675_c	UPF0234 protein syc0675_c	0
syc0938_d	Uncharacterized serine protease syc0938_d	0
syc1054_d	Nucleoid-associated protein syc1054_d	0
syc1174_c	Uncharacterized lipoprotein syc1174_c	0
syc1184_c	Uncharacterized protein syc1184_c	0
syc1303_d	Maf-like protein syc1303_d	0
syc2203_c	UPF0176 protein syc2203_c	0
syc2310_c	UPF0182 protein syc2310_c	0
syc2447_c	UPF0367 protein syc2447_c	0
sync_0026	Nucleoid-associated protein sync_0026	0
sync_0895	Maf-like protein sync_0895	0
sync_1321	UPF0182 protein sync_1321	0
sync_2234	Probable transcriptional regulatory protein sync_2234	0
sync_2587	UPF0367 protein sync_2587	0
synthesis	Agropine synthesis conjugase	2
tolerance	Acid tolerance regulatory protein ActR	2
transport	AI-2 transport protein TqsA	2
truncated	Group 1 truncated hemoglobin GlbN	2
universal	Putative universal stress protein MW1653	2
virulence	Conserved virulence factor B	2
A2cp1_0112	UPF0234 protein A2cp1_0112	0
A2cp1_0165	UPF0042 nucleotide-binding protein A2cp1_0165	0
A2cp1_1215	UPF0235 protein A2cp1_1215	0
A2cp1_1450	Maf-like protein A2cp1_1450	0
A2cp1_1765	Probable transcriptional regulatory protein A2cp1_1765	0
A2cp1_3777	Nucleoid-associated protein A2cp1_3777	0
A2cp1_4106	UPF0301 protein A2cp1_4106	0
Agglutinin	Agglutinin receptor	2
Agmatinase	Agmatinase	2
Aklavinone	Aklavinone 7-beta-L-rhodosaminyltransferase	2
Alveolysin	Alveolysin	2
Alvin_0062	Uncharacterized protein Alvin_0062	0
Alvin_0064	Uncharacterized protein Alvin_0064	0
Alvin_0065	Uncharacterized protein Alvin_0065	0
Amylovoran	Amylovoran biosynthesis protein AmsL	2
AnaeK_0101	UPF0234 protein AnaeK_0101	0
AnaeK_0154	UPF0042 nucleotide-binding protein AnaeK_0154	0
AnaeK_1146	UPF0235 protein AnaeK_1146	0
AnaeK_1353	Maf-like protein AnaeK_1353	0
AnaeK_1694	Probable transcriptional regulatory protein AnaeK_1694	0
AnaeK_3694	Nucleoid-associated protein AnaeK_3694	0
AnaeK_4073	UPF0301 protein AnaeK_4073	0
Anaredoxin	Anaredoxin	2
Antibiotic	Antibiotic efflux pump membrane transporter ArpB	2
Antiseptic	Antiseptic resistance protein	2
Attachment	Attachment invasion locus protein	2
Auracyanin	Auracyanin-A	2
Avin_02940	UPF0758 protein Avin_02940	0
Avin_03050	UPF0235 protein Avin_03050	0
Avin_03250	UPF0312 protein Avin_03250	0
Avin_04790	UPF0502 protein Avin_04790	0
Avin_08440	UPF0250 protein Avin_08440	0
Avin_10980	UPF0391 membrane protein Avin_10980	0
Avin_11220	UPF0246 protein Avin_11220	0
Avin_11450	Nucleoid-associated protein Avin_11450	0
Avin_12730	UPF0307 protein Avin_12730	0
Avin_12760	UPF0042 nucleotide-binding protein Avin_12760	0
Avin_13410	UPF0234 protein Avin_13410	0
Avin_14770	UPF0434 protein Avin_14770	0
Avin_17870	UPF0753 protein Avin_17870	0
Avin_19840	Nucleoid-associated protein Avin_19840	0
Avin_29320	UPF0303 protein Avin_29320	0
Avin_29860	UPF0345 protein Avin_29860	0
Avin_32930	UPF0260 protein Avin_32930	0
Avin_32960	YcgL domain-containing protein Avin_32960	0
Avin_35000	UPF0270 protein Avin_35000	0
Avin_36810	UPF0761 membrane protein Avin_36810	0
Avin_40830	UPF0114 protein Avin_40830	0
Avin_45110	UPF0061 protein Avin_45110	0
Avin_46880	UPF0229 protein Avin_46880	0
Avin_47340	UPF0149 protein Avin_47340	0
Avirulence	Avirulence protein AvrBs3	2
BAMEG_0027	Nucleoid-associated protein BAMEG_0027	0
BAMEG_0475	UPF0435 protein BAMEG_0475	0
BAMEG_0569	UPF0747 protein BAMEG_0569	0
BAMEG_0621	UPF0296 protein BAMEG_0621	0
BAMEG_0647	UPF0122 protein BAMEG_0647	0
BAMEG_0893	UPF0154 protein BAMEG_0893	0
BAMEG_1065	UPF0061 protein BAMEG_1065	0
BAMEG_1180	UPF0303 protein BAMEG_1180	0
BAMEG_1207	UPF0316 protein BAMEG_1207	0
BAMEG_1429	UPF0753 protein BAMEG_1429	0
BAMEG_1513	UPF0271 protein BAMEG_1513	0
BAMEG_1545	UPF0178 protein BAMEG_1545	0
BAMEG_1951	UPF0397 protein BAMEG_1951	0
BAMEG_2712	UPF0176 protein BAMEG_2712	0
BAMEG_3014	UPF0398 protein BAMEG_3014	0
BAMEG_3052	UPF0302 protein BAMEG_3052	0
BAMEG_3182	UPF0180 protein BAMEG_3182	0
BAMEG_3378	UPF0738 protein BAMEG_3378	0
BAMEG_3400	UPF0736 protein BAMEG_3400	0
BAMEG_3419	UPF0234 protein BAMEG_3419	0
BAMEG_3427	UPF0344 protein BAMEG_3427	0
BAMEG_3696	UPF0342 protein BAMEG_3696	0
BAMEG_3697	UPF0754 membrane protein BAMEG_3697	0
BAMEG_4035	UPF0229 protein BAMEG_4035	0
BAMEG_4045	Probable transcriptional regulatory protein BAMEG_4045	0
BAMEG_4067	UPF0295 protein BAMEG_4067	0
BAMEG_4078	UPF0374 protein BAMEG_4078	0
BAMEG_4176	UPF0348 protein BAMEG_4176	0
BAMEG_4202	UPF0358 protein BAMEG_4202	0
BAMEG_4213	UPF0637 protein BAMEG_4213	0
BAMEG_4214	UPF0223 protein BAMEG_4214	0
BAMEG_4229	UPF0356 protein BAMEG_4229	0
BAMEG_4652	UPF0297 protein BAMEG_4652	0
BAMEG_4721	UPF0758 protein BAMEG_4721	0
BAMEG_4871	UPF0756 membrane protein BAMEG_4871	0
BAMEG_5229	UPF0349 protein BAMEG_5229	0
BAMEG_5437	UPF0042 nucleotide-binding protein BAMEG_5437	0
BAMEG_5677	UPF0741 protein BAMEG_5677	0
BAPKO_0024	Probable transcriptional regulatory protein BAPKO_0024/BafPKo_0025	0
BCAN_A0034	Nucleoid-associated protein BCAN_A0034	0
BCAN_A0183	UPF0102 protein BCAN_A0183	0
BCAN_A0255	UPF0262 protein BCAN_A0255	0
BCAN_A0346	Uncharacterized protein BCAN_A0346	0
BCAN_A0487	UPF0301 protein BCAN_A0487	0
BCAN_A1047	UPF0283 membrane protein BCAN_A1047	0
BCAN_A1306	UPF0758 protein BCAN_A1306	0
BCAN_A1444	UPF0303 protein BCAN_A1444	0
BCAN_A1514	UPF0260 protein BCAN_A1514	0
BCAN_A1755	Probable transcriptional regulatory protein BCAN_A1755	0
BCAN_A1790	UPF0335 protein BCAN_A1790	0
BCAN_A2024	UPF0178 protein BCAN_A2024	0
BCAN_B0089	UPF0176 protein BCAN_B0089	0
BCAN_B0909	UPF0434 protein BCAN_B0909	0
BCAN_B0929	UPF0309 protein BCAN_B0929	0
BCE33L0020	Nucleoid-associated protein BCE33L0020	0
BCE33L0031	UPF0213 protein BCE33L0031	0
BCE33L0380	UPF0435 protein BCE33L0380	0
BCE33L0434	UPF0374 protein BCE33L0434	0
BCE33L0445	UPF0295 protein BCE33L0445	0
BCE33L0449	Probable transcriptional regulatory protein BCE33L0449	0
BCE33L0458	UPF0229 protein BCE33L0458	0
BCE33L0760	UPF0754 membrane protein BCE33L0760	0
BCE33L0761	UPF0342 protein BCE33L0761	0
BCE33L0904	UPF0145 protein BCE33L0904	0
BCE33L1051	UPF0344 protein BCE33L1051	0
BCE33L1059	UPF0234 protein BCE33L1059	0
BCE33L1074	UPF0736 protein BCE33L1074	0
BCE33L1091	UPF0413 protein BCE33L1091	0
